AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Approved,57,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,we need to protect endangered species
Approved,2284,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,whales only reproduce once in a life
Approved,754,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,...this practice leads to decreased number of this beautiful creatures
Approved,26,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,we need to preserve as many species from extinction as we can
Approved,2395,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,"aquatic animals deserve to live just as much as humans do,"
Approved,253,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,"we may have nothing to show our grandchildren,"
Approved,1950,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,extinction is not reversible
Approved,2527,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,the whales can be extinct any time now
Approved,95,Whaling,whales are already endangered and whaling would make them go extinct.,We should ban whaling,the extinction of whales might decrease the number of types of fish in the ocean
Approved,3257,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,our future generations needs to enjoy this wonder.
Approved,3987,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,our future generations need to enjoy this magnificent and wonderful creation
Approved,699,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,"tourism is a growing sector, whales are a large part of it."
Approved,635,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,we need to understand the ecosystem and let the whales be
Approved,1031,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,"beauty is never enough, we need to preserve it all because it is the salt of our lives"
Approved,29,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,whaling means that numbers of whales are rapidly decreasing
Approved,1983,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,"seeing whales is so much fun,"
Approved,70,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,the protection of whales requires leaving them alone
Approved,2913,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,it is scientifically imperative to study creatures of such magnitude
Approved,3080,Whaling,whales are magnificent creatures and wonders of the ocean. we need to protect them,We should ban whaling,the only way to protect whales is to ban whaling
Approved,39,Whaling,whales are endangered and should be protected,We should ban whaling,whales are currently being unsustainably hunted
Approved,32,Whaling,whales are endangered and should be protected,We should ban whaling,humans have the capacity to provide this protection
Approved,190,Whaling,whales are endangered and should be protected,We should ban whaling,our future generation depends on us to protect the species
Approved,75,Whaling,whales are endangered and should be protected,We should ban whaling,the only way to protect whales is to ban whaling
Approved,2367,Whaling,whales are endangered and should be protected,We should ban whaling,the future generations need them
Approved,2538,Whaling,whales are endangered and should be protected,We should ban whaling,whales eat a lot of greens they grow slowly making it hard for them to be many.
Approved,1799,Whaling,whales are endangered and should be protected,We should ban whaling,"they can not protect themselves,"
Approved,665,Whaling,whales are endangered and should be protected,We should ban whaling,they have every right just like any animal to live
Approved,1988,Whaling,whales are endangered and should be protected,We should ban whaling,"we are here to look out for each other, whether it is an animal or a human being"
Approved,65,Whaling,whales are endangered and should be protected,We should ban whaling,endangered species are at a high risk of permanent extinction
Approved,913,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,...whales also have the right to live
Approved,2563,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,if we destroy whales population we cause indirectly harm to different species we need in our oceans
Approved,89,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,putting the lives of other species at risk is immoral
Approved,2135,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,we want to protect other animals.
Approved,17,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,species becoming extinct affects the ecosystem for all living creatures on the planet
Approved,1063,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,whales can't be replaced in the ecosystem
Approved,483,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,we need a balance ecosystem
Approved,1625,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,"we may end up destroying the entire ecosystem by hunting whales,"
Approved,4816,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,by killing whales we hurt other animals
Approved,127,Whaling,"We should ban whaling because whales are keystone species in their ecosystems, whose decline is harmful to many other species as well.",We should ban whaling,whales are providing nutrients to other species and its feces helps reduces global warming
Approved,40,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,the role that whales play is an irreplaceable one that no other species can fill
Approved,488,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,help balance the ocean Eco system
Approved,1956,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,"we want balanced oceans,"
Approved,1970,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,we need whales swimming in our oceans in order to keep them clean and healthy
Approved,2783,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,the role of whales in ocean health can't be replaced
Approved,196,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,we need to understand the ecosystem and let the whales be
Approved,49,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,whales contribute to marine ecosystem by their stools and maintaining the balance of marine life
Approved,17,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,a healthy ocean ecosystem is vital for the environment to flourish
Approved,3164,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,killing them affects all the animals
Approved,3535,Whaling,Whales play an important role in overall ocean health.,We should ban whaling,"they complete the food chain from the topmost, they control the ecosystem."
Approved,1448,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,we need clean oceans to sustain ourselves
Approved,2561,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,killing them disrupts this system
Approved,36,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,whales are becoming endangered due to whaling
Approved,76,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,the health of the ocean's ecosystems is a measure of the health of human society
Approved,1929,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,"we want a healthy ecosystem,"
Approved,4256,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,reducing their numbers will negatively affect the ocean ecosystem
Approved,430,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,and they deserve the right to live
Approved,27,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,a healthy ocean ecosystem is vital for the environment to flourish
Approved,1391,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,whales aet small fish that cause small pollution in the water they help reduce water pollution.
Approved,2157,Whaling,Whales play an important role in maintaining healthy ocean ecosystems.,We should ban whaling,the role of whales in ocean ecosystems cannot be replaced
Approved,1096,Whaling,whales are an endangered species that need to be protected,We should ban whaling,they cannot protect themselves
Approved,1955,Whaling,whales are an endangered species that need to be protected,We should ban whaling,species becoming extinct affects the ecosystem for all living creatures on the planet
Approved,1755,Whaling,whales are an endangered species that need to be protected,We should ban whaling,we have a moral obligation to guarantee them that we are willing to go to extreme lenght to punish people than can be a real threat
Approved,2605,Whaling,whales are an endangered species that need to be protected,We should ban whaling,the whale population is rapidly dwindling
Approved,94,Whaling,whales are an endangered species that need to be protected,We should ban whaling,whales require human cooperation to continue as a species
Approved,561,Whaling,whales are an endangered species that need to be protected,We should ban whaling,we need to understand the ecosystem and let the whales be
Approved,550,Whaling,whales are an endangered species that need to be protected,We should ban whaling,whaling is done in a very inhumane way
Approved,3538,Whaling,whales are an endangered species that need to be protected,We should ban whaling,they cannot protect themselves
Approved,1659,Whaling,whales are an endangered species that need to be protected,We should ban whaling,"they can not protect themselves against being hunted,"
Approved,2551,Whaling,whales are an endangered species that need to be protected,We should ban whaling,the only way to protect whales is to ban whaling
Approved,1567,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,by eating whale meat endangers our own health.
Approved,975,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,it is a waste to convert them to food as they have no nutritional value.
Approved,1178,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,we need to have a healthy diet in order not to waste precious money from our health system
Approved,37,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,consuming too much mercury can cause severe health problems
Approved,127,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,there are no benifits in eating whale meat
Approved,4780,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,we do not want to get sick of eating unhealthy meat.
Approved,3133,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,we can get other sources of good meat
Approved,71,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,mercury is toxic to human health
Approved,996,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,whaling produces food that is toxic
Approved,698,Whaling,Whale meat has high levels of mercury and is unhealthy as part of a diet.,We should ban whaling,..this exercise should stop to save the whales
Approved,69,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,"we will be judged of failing in our responsibility if we finish whales,"
Approved,31,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,future generations will enjoy seeing these majestic creatures
Approved,760,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,in order to keep this beautiful heritage
Approved,44,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,whales are currently endangered in the near future they will cease to exist
Approved,2784,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,"our heritage is an important part of who we are,"
Approved,1876,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,there is no way to preserve our heritage without banning whaling
Approved,47,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,future generations should be able to enjoy a healthy ecosystem
Approved,2858,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,the only way we can do this is to stop the killing
Approved,217,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,we want the future to experience and enjoy whales.
Approved,985,Whaling,We should ban whaling because whales are part of our common natural heritage and we have a duty to preserve this patrimony for future generations.,We should ban whaling,our children should be able too to enjoy whales and their magnificence
Approved,55,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,whales keep the species in the food chain in check
Approved,566,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,plant life in the ocean produces most of the oxygen we humans breathe
Approved,1557,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,there is no way for them to kill less whales without banning whaling`
Approved,66,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,we are not supposed to mess up with the delicate balance of the marine ecosystem
Approved,726,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,"whaling may affect us directly in the food chain,"
Approved,51,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,the ocean ecosystem is very delicate and should be preserved
Approved,1141,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,it can also affect the human population
Approved,3123,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,"whales eat fish, they reducing fish population making the water environment friendly"
Approved,115,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,most sea creatures feed on whales
Approved,248,Whaling,"whalers kill far too many whales, disrupting the food chain, which could bring catastrophic changes to the oceans.",We should ban whaling,the reduction of the number of whales can cause imbalance in the ecosystem
Approved,1639,Whaling,whale populations are depleted and need protecting,We should ban whaling,"we may have no more whale in the near future,"
Approved,27,Whaling,whale populations are depleted and need protecting,We should ban whaling,whaling will lessen the population of whales further
Approved,2758,Whaling,whale populations are depleted and need protecting,We should ban whaling,human beings have a responsibility over the animals.
Approved,233,Whaling,whale populations are depleted and need protecting,We should ban whaling,"there are less than 600 sperm whales and 1,000 blue whales left in all the world's oceans."
Approved,2126,Whaling,whale populations are depleted and need protecting,We should ban whaling,we are not supposed to kill according to the 10 commandments
Approved,198,Whaling,whale populations are depleted and need protecting,We should ban whaling,whales are important to the ocean ecosystem
Approved,616,Whaling,whale populations are depleted and need protecting,We should ban whaling,..this exercise should stop to save the whales
Approved,119,Whaling,whale populations are depleted and need protecting,We should ban whaling,most of species of whales are currently endangered
Approved,3130,Whaling,whale populations are depleted and need protecting,We should ban whaling,there is no way to protect whales while having legal whaling
Approved,96,Whaling,whale populations are depleted and need protecting,We should ban whaling,we have to bring the numbers back to normal
Approved,1138,Whaling,we should keep protecting this endangered spieces,We should ban whaling,"we have the power to do that, then we"
Approved,359,Whaling,we should keep protecting this endangered spieces,We should ban whaling,.or we will have none in the near future
Approved,73,Whaling,we should keep protecting this endangered spieces,We should ban whaling,they can be extinct any time now
Approved,1543,Whaling,we should keep protecting this endangered spieces,We should ban whaling,"if we don't do it, nobody else will"
Approved,33,Whaling,we should keep protecting this endangered spieces,We should ban whaling,species which are endangered are likely to become extinct if action is not taken
Approved,3317,Whaling,we should keep protecting this endangered spieces,We should ban whaling,are a major tourism attraction
Approved,53,Whaling,we should keep protecting this endangered spieces,We should ban whaling,whaling unnecessarily puts the lives of whales at risk
Approved,1868,Whaling,we should keep protecting this endangered spieces,We should ban whaling,"it is our reponsibility to protect the whales,"
Approved,338,Whaling,we should keep protecting this endangered spieces,We should ban whaling,whales are an endangered spieces
Approved,2355,Whaling,we should keep protecting this endangered spieces,We should ban whaling,banning whaling is the only way to stop whales from going extinct
Approved,2680,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,the whales cannot protect themselves
Approved,46,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,we need laws and regulations to stop the massacre
Approved,893,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,wiping out a species upsets the food chain
Approved,260,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,whales live for so many years
Approved,3583,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,they are under human being's protection
Approved,42,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,protected species are at the highest risk of permanent extinction
Approved,792,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,...this practice leads to decreased number of this beautiful creatures
Approved,127,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,whaling is hunting
Approved,2549,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,no other protected species are hunted like whales are
Approved,1343,Whaling,whales are protected species and the hunting of them should be banned.,We should ban whaling,"it is against the law to hunt whales,"
Approved,1964,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,"we do not want to lose the entire whales species,"
Approved,38,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,we need to preserve whales to ensure that the ecosystem remains in balance
Approved,790,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,we need to protect the in every way
Approved,76,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,whales are helping humans in different ways and killing it will cause a disruption on ecosystem
Approved,3102,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,as long as whaling is legal whales' existence will always be threatened
Approved,31,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,whales are an important part of the ecosystem
Approved,1304,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,we have the responsibility to protect the whales
Approved,1828,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,"we must not leave anyone behind, whether it's an animal or a human being"
Approved,3247,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,whales are hard to reproduce
Approved,4101,Whaling,whale are an important part of the ecosystem and whaling threatens their survival on this planet.,We should ban whaling,we have to ensure the survival of these animals
Approved,90,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,we are working towards sustainability
Approved,2658,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,we can get sea food from other sea animals
Approved,122,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,any practice that is inhumane is not in the best interest of society
Approved,3216,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,whales are not a source of food they should be left to act as a tourist attraction
Approved,1999,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,we must preserve the ecosystem so that life on our planet can be sustainable for millions of years without risking any extinction
Approved,68,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,extinction is inevitable if nothing changes
Approved,62,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,we need to preserve whale numbers to ensure their survival as a species
Approved,1906,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,"we need the whales in the ecosystem,"
Approved,51,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,..killing of whales is unkind
Approved,2757,Whaling,we should ban whaling since killing these animals is unsustainable. their numbers are dwindling yearly and whaling is just inhumane and unnecessary.,We should ban whaling,something inhumane and unnecessary has no reason to be legal
Approved,1095,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,we have no right to decide which creatures deserve to die and which not
Approved,3125,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,they can reason and have a brain of there own they should be allowed a right to life.
Approved,2398,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,they have feelings and emotions like human beings
Approved,1912,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,the earth is a better place while having sentient intelligent creature in existence
Approved,49,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,intelligent creatures have the capacity to improve human society
Approved,288,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,whales are dangerous to human beings
Approved,465,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,whales need to multiply ad enjoy their life
Approved,207,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,whales can't speak up for themselves we should help them by not supporting whale products
Approved,1055,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,"it is their right to live,"
Approved,46,Whaling,"Whales are sentient, intelligent creatures and as such, have a right to life.",We should ban whaling,killing sentient and intelligent creatures is morally wrong
Approved,1586,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,"whales make our air clean and safe for us,"
Approved,4145,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,they are important in balancing natural gases
Approved,2413,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,humans produce tons of carbon dioxide and we need to get rid of it as much as we can
Approved,300,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,"the beneficial factor that whales give the planet are to much, we need them o stay alive"
Approved,2915,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,if there were no whales the amount of carbon dioxide would rise to dangerous levels
Approved,891,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,and thus are an important part  of the planet
Approved,174,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,whales help our world to fight global warming for us humans to live a comfortable life
Approved,23,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,carbon dioxide contributes to global warming and climate change
Approved,2097,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,they breathe in large amounts of carbon more oxygen is preserved for human survival.
Approved,1267,Whaling,Whales reduce the amount of carbon dioxide in the earth's atmosphere.,We should ban whaling,it is needed in the ocean environment
Approved,29,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,there are many sports which do not cause harm to other living creatures
Approved,3180,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,game hunting is is illegal so should be whaling.
Approved,1526,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,"we can find other sports to play,"
Approved,799,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,we need to understand the ecosystem and let the whales be
Approved,62,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,killing animals for sport is a grotesque and inhumane practice
Approved,34,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,whaling is not being used for scientific advancement
Approved,90,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,animals have emotions and feel pain
Approved,565,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,something that is both cruel and destructive has no need to be legal
Approved,52,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,we are on this planet to do no harm to anybody
Approved,1244,Whaling,"we should ban whaling since it kills an endangered species and does nothing beneficial by killing them, it is just for sport and it is cruel.",We should ban whaling,we can find other fun sports that are not harmful to animals.
Approved,2306,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,we want to preserve them for future generations
Approved,489,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,since it is our responsibility to protect the whales
Approved,1249,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,"once we have destroyed them all, there's no way of having them back"
Approved,1369,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,there is no way to reduce the number of whales hunted without banning whaling
Submitted,45,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,any species extinction impacts very negatively the environment
Approved,900,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,"whales are mammals, reproduction is slow and needs time to go through."
Rejected,15,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,endangered species are at a high risk of permanent extinction
Approved,3836,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,"we have to something immediately to prevent this, therefore"
Approved,102,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,their endangerment threatens to disrupt the ocean's fragile food chain
Approved,153,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,"whales are an important part of an ecosystem,"
Approved,973,Whaling,"whales are hunted in such large numbers that they are becoming endangered, if not worse.",We should ban whaling,..this exercise should stop to save the whales
Approved,2353,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,"there is no alternative to whales to make our oceans ""work"" in the right way"
Approved,109,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,fish in the ocean cannot survive without ecological sustainability
Approved,42,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,whales prevent over population of different marine life in ocean
Approved,1061,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,we have to make the ocean life sustainable
Approved,16,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,the ocean ecosystem is very delicate and should be preserved
Approved,1409,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,the ecology of the ocean would collapse without whales
Approved,769,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,"we care about our environment,"
Approved,831,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,"the whales are part of a bigger ocean life, they should be left to be"
Approved,603,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,"the oceans cannot survive without whales in it,"
Approved,87,Whaling,whales are necessary for ecological sustainability of the oceans,We should ban whaling,whales play an important role in the ocean ecosystem
Approved,114,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,"the balance in the ecosystem is necessary to produce all the meat, fruit, and produce needed by humans"
Approved,430,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,whales eat plastics thrown into the ocean hence reducing water pollution
Approved,1243,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,"we can not live comfortably without a part of the ecosystem,"
Approved,2449,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,you can't keep the ecosystem while having whaling
Approved,59,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,the ecosystem can't protect by itself
Approved,1291,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,the only way to do this is to stop the killing.
Approved,25,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,preserving species from extinction is the best way to preserve the ecosystem
Approved,1037,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,"the whales are an important part of the ecosystem, we need to have stricter laws in place to place to protect them"
Approved,56,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,a disruption in the ecosystem can have consequences on all life
Approved,3715,Whaling,we should ban whaling so that it keeps the ecosystem,We should ban whaling,the only way to do that is put policies to stop the killing
Approved,48,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,the human beings need to be responsible for animal life.
Approved,76,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,whaling is not sustainable business and will die out in a few years
Approved,258,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,endangered species may soon go extinct if whaling continues
Approved,23,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,endangered species should be preserved for future generations and the good fo the planet
Approved,1080,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,you can't protect the whales while having legal whaling
Approved,3472,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,its beauty cannot compared to any other
Approved,1167,Whaling,"whales are a precious, intelligent and endangered species that need our protection not whaling.",We should ban whaling,whales have intelligence and feelings
