AssignmentStatus,WorkTimeInSeconds,Input.title,Input.support_statement,Input.claim,Answer.worker_warrant
Submitted,791,Voting,"elections are supposed to be won by the opinion of the people.  if only a select few people vote, then the result only reflects their opinions, not that of the whole population.",We should introduce compulsory voting,"having only a certain segment of the population controlling the vote will lead to humongous inequality and eventual major economic disaster,"
Submitted,216,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,having a fair democratic system is vital to the society
Submitted,135,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,"a functioning democracy is beneficial to people’s financial, health and emotional well being we should introduce compulsory voting."
Submitted,38,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,requiring everyone to vote would ensure everyone has a voice
Submitted,206,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,compulsory voting would ensure that everyone has a voice in our elections
Submitted,73,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,democracy dictates public engagement
Submitted,26,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,we need a functioning democracy
Submitted,119,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,"compulsory voting increases the legitimacy of elected representatives, this will be a real reflection of the majority of votes."
Submitted,1203,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,"a proper functioning democracy is so far the best type of government humankind has invented,"
Submitted,104,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,mandatory voting is a critical process for democracy
Submitted,4353,Voting,ensuring everyone has a voice in our elections is critical to a functioning democracy,We should introduce compulsory voting,the minority currently has their interests represented rather than the majority
Submitted,45,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,compulsory voting is compulsory voting
Submitted,524,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,the more opinions given the more representative the results are
Submitted,31,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,compulsory voting would ensure everyone cast a vote
Submitted,713,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,"too many people currently just don't care about literally the most important national duty and don't vote,"
Submitted,26,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,everyone has a responsibility to give their opinion
Submitted,343,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,mandatory voting is a responsible behavior
Submitted,75,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,electing a government official is a citizens mandate
Submitted,32,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,voting is morally good
Submitted,937,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,people should care about what happens to their country
Submitted,55,Voting,everybody has the responsibilty to give their opinion on what happens in their country,We should introduce compulsory voting,"this is in the interest of preserving democracy, we need engaged citizens to go to the polls and vote."
Submitted,831,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,registering the views of the population is part of a healthy democracy
Submitted,22,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,the opinion of the citizens is important to ensure the right elected people
Submitted,395,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,if everyone votes the whole population's views will be heard
Submitted,825,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,we will have better election results if all views are represented
Submitted,744,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,"everyone's voices are important and everyone needs to be heard by their government,"
Submitted,39,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,compulsory voting reveals the real thoughts of the people to vote for
Submitted,709,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,mandatory voting helps people become registered
Submitted,31,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,everybody in a population deserved to be heard
Submitted,268,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,society benefits from hearing the views of the entire population
Submitted,282,Voting,everybody should be made to vote because the who populations views need to be registered,We should introduce compulsory voting,the elected must represent all
Submitted,135,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,mandatory voting gives everyone a say
Submitted,526,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,voting matters it helps bring change that you care for.
Submitted,40,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,compulsory voting creates an area where people can express themselves
Submitted,21,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,the opinion of everyone is important for the system to work as it should
Submitted,24,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,everyone should have a say
Submitted,2532,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,everyone should have their opinions heard.
Submitted,791,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,"people need to have their wishes heard to lead to a better government,"
Submitted,5431,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,entire population can express their opinions and can change the outlook of their country
Submitted,60,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,government should reflect the people's will
Submitted,199,Voting,everyone has a say at who is voted in and who is voted out.,We should introduce compulsory voting,"taking into account all votes, this will influence politics directly and there will be multiple advantages to be achieved,"
Submitted,39,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,compulsory voting ensures everyone has casted a vote
Submitted,29,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,our leaders should be chosen by the majority
Submitted,728,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,"democracy should be majority rule and you cannot have a proper majority declared without everyone voting,"
Submitted,40,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,high level of participation is important for democracy
Submitted,964,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,the majority of people will be better off if everyone's opinion is considered in elections.
Submitted,164,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,only half of americans currently vote
Submitted,76,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,government should reflect the majority's will
Submitted,907,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,elected people should represent the will of the majority of citizens
Submitted,356,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,mandatory voting makes sure that the majority wins
Submitted,500,Voting,everyone should be required to vote to make sure that people who are elected are chosen by the majority.,We should introduce compulsory voting,majority rule is a principle of democracy
Submitted,700,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,"everyone making decisions on the fate of the country would lead to better law and policy from government,"
Submitted,18,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,fate of the country is important and it is decided by votes
Submitted,98,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,making voting compulsory will cause more people to vote
Submitted,74,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,"this is an effective way to engage lower income groups and minorities to vote, we can get a more accurate depiction of the collective opinion."
Submitted,308,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,mandatory voting would let people have choices
Submitted,32,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,every citizen must have a voice for democracy
Submitted,21,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,voting is a privilege that shouldn't be taken for granted
Submitted,21,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,everyone should take part in voting
Submitted,53,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,the only way to make everyone vote is to require it
Submitted,2427,Voting,everyone should take part in voting and making choices for our country.,We should introduce compulsory voting,the only way to make sure everyone votes it to make it mandatory.
Submitted,62,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,it is important to ensure people do what they should do
Submitted,18,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,mandatory voting would make sure everyone votes
Submitted,292,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,having everyone vote is important for the election system
Submitted,31,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,compulsory voting can be enforced to be sure everyone has had a vote
Submitted,797,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,"the only way to ensure that everyone's voice is heard is by having everyone cast a vote,"
Submitted,30,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,currently only half of americans vote
Submitted,4464,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,election will decide which person will lead the country and all citizen must participate in this
Submitted,32,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,compulsory voting is civic responsibility
Submitted,22,Voting,"everyone should vote, and the only way to ensure that happens is by instituting compulsory voting.",We should introduce compulsory voting,everyone should vote
Submitted,65,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,just half of americans vote now
Submitted,32,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,more people voting is inherently good for society
Submitted,704,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,our world is a better place when represented by democratic countries
Submitted,27,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,it is important for democracy that people vote
Submitted,1278,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,for an election system to be truly democratic all people should vote
Submitted,23,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,everyone should take part on the democratic process
Submitted,699,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,"voter apathy and low turnout threaten democracy and undermine the very institution of government and cause inequality in representation,"
Submitted,127,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,mandatory voting would make sure everyone takes part
Submitted,2574,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,compulsory voting will increase the voting turnout and encourage citizens to participate
Submitted,525,Voting,"everyone should vote, but voting turnout continues to decline. this would ensure everyone takes part in the democratic process.",We should introduce compulsory voting,it is important that we vote in officials that reflect the desires of the people
Submitted,1485,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,people will all be forced to take part in voting if it is compulsory
Submitted,1184,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,"people who don't vote are neglecting their duties as citizens of the country,"
Submitted,446,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,we should do what is most important
Submitted,43,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,voting is a privilege and the most direct way to participate in a democracy
Submitted,26,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,the leaders should be elected by the choice of all people
Submitted,40,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,many people wouldn't vote unless it was mandatory
Submitted,25,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,voting for our leaders is important
Submitted,182,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,mandatory voting is an important civic duty
Submitted,54,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,it is morally wrong not to vote for your leaders
Submitted,4231,Voting,everyone who can legally vote in elections should be forced to do so.   that is why compulsory voting should be introduced.   nothing is more important than voting for the leaders of our country.,We should introduce compulsory voting,voting is the mandate of citizens and electing officials that will lead the country for the better good
Submitted,800,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,the people who currently make decisions are part of the wealthy class
Submitted,1209,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,"a good government is one that listens to everyone, and everyone would be listened to if everyone voted,"
Submitted,20,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,everyone should get a say
Submitted,101,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,compulsory voting ensures that every citizen can show what they think
Submitted,85,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,everyone should have a say in what happens
Submitted,20,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,actually everyone should give their opinion in elections
Submitted,98,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,mandatory voting would make people's voices heard
Submitted,35,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,it is good for society when everyone contributes their opinion
Submitted,3835,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,politicians will be focusing on the general population wants and opinions
Submitted,596,Voting,everyone would get a say in what happens if it was compulsory to vote.,We should introduce compulsory voting,the more people with a say in government the fairer it is
Submitted,32,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,a democracy should function as a representation of the people
Submitted,299,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,politicians are representing those few societies with self interest
Submitted,76,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,government is meant to represent the entire population
Submitted,19,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,far too few people vote
Submitted,44,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,mandatory voting would represent people better
Submitted,1226,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,governments should represent the will of all people
Submitted,290,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,government representation is important to the welfare of everyone
Submitted,256,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,"governments that aren't properly representative tend to create problems of inequality within the nation,"
Submitted,38,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,current governments do not really represent people
Submitted,72,Voting,"far too few people actually vote, meaning that those in government are not truly representative of the people.",We should introduce compulsory voting,compulsory voting will fix the problem of too few people voting.
Submitted,57,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,the government should reflect the views and needs of the people
Submitted,147,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,"governments that aren't properly representative tend to ignore or even worse, oppress minorities,"
Submitted,55,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,democracy should be based on the representation of the people
Submitted,189,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,mandatory voting would make more people vote
Submitted,17,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,far too people vote
Submitted,55,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,people are not represented
Submitted,3178,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,politicians tend to favor individuals which can affect the results of the election
Submitted,889,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,are the principles of everyone that must be represented
Submitted,109,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,"its unethical to not take into consideration the entire population, compulsory voting will make voters better informed and engaged."
Submitted,498,Voting,"far too few people actually vote; therefore, our government is nowhere close to representative of the views and needs of the people.",We should introduce compulsory voting,a more representative government is good for society
Submitted,16,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,government should represent the will of all citizens
Submitted,369,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,everyone would express an opinion if everyone cast a vote
Submitted,26,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,too many elections have low turnouts
Submitted,4323,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,expressing each individuals political opinion is their right and can be expressed during an election
Submitted,119,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,compulsory voting will greatly increase voter turnout
Submitted,184,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,our country would run better if it considered the desires of all the people
Submitted,1126,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,"if only a portion of the population is being heard, the government will skew towards their viewpoint ignoring everyone else,"
Submitted,96,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,mandatory voting increases voter turnout numbers
Submitted,43,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,it is important to know real public opinion
Submitted,47,Voting,"far too many elections have low turnouts, we need to make sure that everyone votes. how can a government or a referendum be indicitive of the desires of the country if half of them don't express an opinion.",We should introduce compulsory voting,the disenfranchised often have the most to gain from representation in a democracy
Submitted,104,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,politicians don't have to represent citizens if only a minority votes
Submitted,122,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,governments should be the representative of the majority of people
Submitted,122,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,mandatory voting would make people vote more
Submitted,81,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,"the idea that making voting mandatory alters civic norms in a positive light, it would soon be expected that everyone take part in elections."
Submitted,697,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,"unrepresentative governments tend to make biased decisions and affect minority populations negatively,"
Submitted,69,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,voting is intrinsically good
Submitted,175,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,government should be representative of the people
Submitted,20,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,those elected should represent the will of most people
Submitted,3147,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,a more representative government is better for those it governs as a whole
Submitted,25,Voting,"far too people vote in elections as is; the government, therefore, is not at all representative of the people. compulsory voting may fix this.",We should introduce compulsory voting,far too few people vote
Submitted,2893,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,mandatory voting helps the democratic process
Submitted,479,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,a more democratic government is a worthwhile goal
Submitted,40,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,citizens united essentially guaranteed more money equals more political power
Submitted,48,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,to ensure the democracy is existent it needs all people voting
Submitted,37,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,we want a more democratic government
Submitted,733,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,"democracy when invented was invented with the idea that everyone would be voting,"
Submitted,398,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,compulsory voting gets everyone's votes and it will make it known what all the public wants
Submitted,79,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,we want to live in a real democracy
Submitted,33,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,a pure democratic government is inherently good
Submitted,56,Voting,For me one person one vote is true democracy. Unless people vote we cant have a true feel of what the public want enforcing a vote aids a more democratic government,We should introduce compulsory voting,compulsory voting will increase public enthusiasm in politics
Submitted,45,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,compulsory voting would eliminate any and all voter suppression.
Submitted,24,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,each of us has a duty to vote
Submitted,1089,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,it is a duty to participate in elections
Submitted,697,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,"people are too ignorant of why they have to vote and why it's important,"
Submitted,488,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,voters would not be suppressed and become more involved and educated if  they were required to vote
Submitted,105,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,more people voting is good for the future of society
Submitted,107,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,"mandatory voting contributes to the stability of the government, political apathy and a low voter turnout are threats to a democracy."
Submitted,86,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,voting often makes people more patriotic
Submitted,1661,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,anything that reduces vote suppression increases fairness in society
Submitted,35,Voting,i think we should introduce compulsory voting. voting is a massive change in the future for all of us and each of us have a duty to cast our vote. there is way too much voter suppression and apathy.,We should introduce compulsory voting,mandatory voting will make the process fairer
Submitted,141,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,it is better if people are satisfied with elections' outcomes
Submitted,42,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,everybody should express their opinion in order to address the problems
Submitted,1111,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,people would be happier if they knew that those elected were chosen by most people
Submitted,1625,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,keeping people from complaining improves quality of life for everyone
Submitted,58,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,it's often the people who don't vote who complain about election results the most
Submitted,85,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,mandatory voting makes sure people can't complain if it doesn't go their way
Submitted,76,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,"everyone always complains regardless of whether they voted or not,"
Submitted,4955,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,elected officials are voted by the majority of population and a recount will not be an option
Submitted,863,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,this is the only way the majority have proven to win
Submitted,51,Voting,"if everybody votes, people cannot complain about the outcome.",We should introduce compulsory voting,complaining is not productive and annoying
Submitted,40,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,it is important for a democracy to have leaders that represent the people
Submitted,262,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,mandatory voting would make the representation better
Submitted,33,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,compulsory voting helps elect true leaders
Submitted,53,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,it's currently the rich the white and the old who are represented
Submitted,18,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,to have fair elected leaders requires all people to vote
Submitted,41,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,we should have a fairer representation of leaders
Submitted,106,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,elections are better when more people vote
Submitted,738,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,"fair representation is exactly what we're after in a properly functioning democracy,"
Submitted,2287,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,elected officials are the future of the country and it should be represented by majority of  the population
Submitted,2608,Voting,if everyone voted there would be a fairer and more accurate representation of leaders and government and requiring voting is the only way to achieve this.,We should introduce compulsory voting,leaders should be representative for the majority of people.
Submitted,97,Voting,"if everyone votes, the results actually reflect what people want.",We should introduce compulsory voting,people are happier when they get what they want out of an election
Submitted,360,Voting,"if everyone votes, the results actually reflect what people want.",We should introduce compulsory voting,it is important for the people to be well represented by their elected officials
Submitted,748,Voting,"if everyone votes, the results actually reflect what people want.",We should introduce compulsory voting,"democracy was invented with the idea that it functions as an extension of what the people want,"
Submitted,3266,Voting,"if everyone votes, the results actually reflect what people want.",We should introduce compulsory voting,reflecting the wants of the people is a major goal of a democracy
